file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_43_A-C-4_1_Rg70to1050-CE102040-root-F12-S1_Run21.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_43_A-C-4_1_Rg70to1050-CE102040-root-F12-S1_Run21.raw,90790414,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,95.0,0.0046187149,21.000921,2022-02-18 20:39:15.917448,7474,2025-10-31T16:33:25.320000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_3_B-D-0_1_Rg80to1200-CE102040-root-G3-S1_Run41.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_3_B-D-0_1_Rg80to1200-CE102040-root-G3-S1_Run41.raw,76836534,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009427234916666668,11.500017126933333,2022-02-04 01:21:51.947232,5461,2025-10-31T16:23:50.100000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_56_B-D-4_7_Rg80to1200-CE102040-root-A15-S1_Run266.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_56_B-D-4_7_Rg80to1200-CE102040-root-A15-S1_Run266.raw,83518468,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010410093333333332,11.50309441095,2022-02-07 15:19:53.294176,5987,2025-10-31T15:44:23.650000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_45_A-D-4_1_Rg70to1050-CE102040-root-F14-S1_Run34.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_45_A-D-4_1_Rg70to1050-CE102040-root-F14-S1_Run34.raw,91680707,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,970.0,0.0076965001,21.004696,2022-02-19 01:29:07.916976,7346,2025-10-31T16:48:17.300000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_76_B-C-7_2_Rg80to1200-CE102040-root-F21-S1_Run150.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_76_B-C-7_2_Rg80to1200-CE102040-root-F21-S1_Run150.raw,76236381,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009454601066666669,11.500084345866666,2022-02-05 00:09:10.759696,5372,2025-10-31T16:11:09.820000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_31_A-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run58.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_31_A-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run58.raw,79879838,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010423629333333332,11.505160890133334,2022-02-04 04:55:31.114776,6045,2025-10-31T15:49:30.400000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_17_A-C-2_3_Rg80to1200-CE102040-root-G2-S1_Run173.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_17_A-C-2_3_Rg80to1200-CE102040-root-G2-S1_Run173.raw,76129287,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009436559749999998,11.5028656248,2022-02-05 04:56:34.994872,5395,2025-10-31T16:21:32.990000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_32_B-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run32.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_32_B-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run32.raw,76854164,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,982.0,0.00944369225,11.50019892535,2022-02-03 23:28:54.426016,5301,2025-10-31T16:34:09.890000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_52_B-D-4_5_Rg70to1050-CE102040-root-C13-S1_Run235.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_52_B-D-4_5_Rg70to1050-CE102040-root-C13-S1_Run235.raw,91505969,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,995.0,0.0046405143,21.000832,2022-02-22 03:57:16.623152,7471,2025-10-31T16:02:03.710000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_45_A-D-4_1_Rg80to1200-CE102040-root-F14-S1_Run35.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_45_A-D-4_1_Rg80to1200-CE102040-root-F14-S1_Run35.raw,76650709,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,982.0,0.009546727716666667,11.504972420533333,2022-02-04 00:06:45.035400,5457,2025-10-31T16:10:27.040000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_17_A-C-2_3_Rg70to1050-CE102040-root-G2-S1_Run169.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_17_A-C-2_3_Rg70to1050-CE102040-root-G2-S1_Run169.raw,90003167,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0076749669,21.000623,2022-02-21 03:31:14.380448,7313,2025-10-31T15:40:39.280000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_80_B-D-7_3_Rg80to1200-CE102040-root-C22-S1_Run200.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_80_B-D-7_3_Rg80to1200-CE102040-root-C22-S1_Run200.raw,76109477,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009453930683333334,11.50314414,2022-02-05 10:34:12.752016,5336,2025-10-31T15:58:49.420000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_50_A-C-4_3_Rg80to1200-CE102040-root-J12-S1_Run179.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_50_A-C-4_3_Rg80to1200-CE102040-root-J12-S1_Run179.raw,76256117,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009504586399999999,11.5072554168,2022-02-05 06:11:18.117616,5357,2025-10-31T16:07:19.680000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run128.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run128.raw,91781893,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,970.0,0.0046198315,21.001454,2022-02-20 12:20:28.124184,7449,2025-10-31T16:49:34.110000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_69_B-D-5_3_Rg70to1050-CE102040-root-A25-S1_Run199.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_69_B-D-5_3_Rg70to1050-CE102040-root-A25-S1_Run199.raw,90843876,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,970.0,0.0046281841,21.004308,2022-02-21 14:37:30.496088,7448,2025-10-31T15:39:35.080000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_39_B-D-3_3_Rg80to1200-CE102040-root-D15-S1_Run187.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_39_B-D-3_3_Rg80to1200-CE102040-root-D15-S1_Run187.raw,80457540,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010642069333333332,11.5046902328,2022-02-05 07:51:33.032664,6028,2025-10-31T15:44:00.590000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_4_A-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run25.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_4_A-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run25.raw,79255291,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.00105981945,11.502067684783333,2022-02-03 22:01:00.227592,6068,2025-10-31T15:55:58.650000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_43_A-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run23.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_43_A-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run23.raw,76860371,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009511593866666668,11.506544256000002,2022-02-03 21:35:48.725672,5352,2025-10-31T16:01:17.790000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_2_A-D-0_2_Rg70to1050-CE102040-root-G3-S1_Run119.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_2_A-D-0_2_Rg70to1050-CE102040-root-G3-S1_Run119.raw,92968796,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,970.0,0.0046319153,21.003899,2022-02-20 09:00:18.125544,7460,2025-10-31T15:51:00.920000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_43_A-C-4_1_Rg70to1050-CE102040-root-F12-S1_Run22.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_43_A-C-4_1_Rg70to1050-CE102040-root-F12-S1_Run22.raw,90549394,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,965.0,0.0076938973,21.000981,2022-02-18 21:01:35.922296,7319,2025-10-31T16:28:12.610000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_44_B-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run67.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_44_B-C-4_1_Rg80to1200-CE102040-root-F12-S1_Run67.raw,77171036,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,978.0,0.009472005866666666,11.50623634025,2022-02-04 06:48:21.842984,5350,2025-10-31T15:42:02.520000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_23_A-D-2_3_Rg70to1050-CE102040-root-I4-S1_Run187.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_23_A-D-2_3_Rg70to1050-CE102040-root-I4-S1_Run187.raw,90428922,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,970.0,0.0076557305,21.000854,2022-02-21 10:11:14.504832,7341,2025-10-31T16:38:42.830000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_28_B-C-2_5_Rg70to1050-CE102040-root-A4-S1_Run232.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_28_B-C-2_5_Rg70to1050-CE102040-root-A4-S1_Run232.raw,91962409,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,95.0,0.0046213971,21.000871,2022-02-22 02:50:30.622408,7424,2025-10-31T15:55:47.150000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_54_B-D-4_6_Rg70to1050-CE102040-root-E14-S1_Run255.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_54_B-D-4_6_Rg70to1050-CE102040-root-E14-S1_Run255.raw,92112124,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],101.0,995.0,0.0076641308,21.002195,2022-02-22 11:20:58.675592,7318,2025-10-31T15:38:33.370000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_24_B-D-2_3_Rg80to1200-CE102040-root-I4-S1_Run217.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_24_B-D-2_3_Rg80to1200-CE102040-root-I4-S1_Run217.raw,76440909,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009531644533333333,11.5000873976,2022-02-05 14:06:47.969696,5408,2025-10-31T15:38:22.890000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_2_A-D-0_2_Rg70to1050-CE102040-root-G3-S1_Run120.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_2_A-D-0_2_Rg70to1050-CE102040-root-G3-S1_Run120.raw,91510390,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0077192333,21.001719,2022-02-20 09:22:30.129288,7340,2025-10-31T15:39:47.490000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_65_A-C-5_1_Rg70to1050-CE102040-root-G24-S1_Run74.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_65_A-C-5_1_Rg70to1050-CE102040-root-G24-S1_Run74.raw,90133023,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,990.0,0.0076940682,21.001594,2022-02-19 16:19:33.925664,7306,2025-10-31T16:45:11.990000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_57_A-C-4_5_Rg80to1200-CE102040-root-I14-S1_Run252.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_57_A-C-4_5_Rg80to1200-CE102040-root-I14-S1_Run252.raw,77867404,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.009530250666666665,11.5028196136,2022-02-07 12:24:43.786736,5251,2025-10-31T16:51:56.590000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_25_B-C-2_4_Rg70to1050-CE102040-root-J2-S1_Run224.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_25_B-C-2_4_Rg70to1050-CE102040-root-J2-S1_Run224.raw,90139963,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,965.0,0.0077471799,21.001032,2022-02-21 23:52:36.632472,7312,2025-10-31T16:24:23.150000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_14_B-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run37.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_14_B-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run37.raw,90972947,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,995.0,0.0076515463,21.001201,2022-02-19 02:35:51.926584,7319,2025-10-31T16:52:18.810000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_6_A-C-0_2_Rg70to1050-CE102040-root-I5-S1_Run125.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_6_A-C-0_2_Rg70to1050-CE102040-root-I5-S1_Run125.raw,92430073,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,980.0,0.0046093848,21.003411,2022-02-20 11:13:50.130832,7451,2025-10-31T15:56:11.970000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_76_B-C-7_2_Rg70to1050-CE102040-root-F21-S1_Run146.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_76_B-C-7_2_Rg70to1050-CE102040-root-F21-S1_Run146.raw,92249177,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,95.0,0.0046263324,21.000559,2022-02-20 19:00:24.327760,7441,2025-10-31T16:29:42.100000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_5_B-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run55.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_5_B-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run55.raw,80103454,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010624434666666666,11.506319442633332,2022-02-04 04:17:42.911288,6029,2025-10-31T16:04:45.050000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_39_B-D-3_3_Rg70to1050-CE102040-root-D15-S1_Run184.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_39_B-D-3_3_Rg70to1050-CE102040-root-D15-S1_Run184.raw,91642382,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],101.0,965.0,0.0076911992,21.002087,2022-02-21 09:04:22.448784,7309,2025-10-31T16:09:58.010000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_53_A-D-4_1_Rg80to1200-CE102040-root-E14-S1_Run44.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_53_A-D-4_1_Rg80to1200-CE102040-root-E14-S1_Run44.raw,76247219,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],102.0,982.0,0.00946462025,11.501228779466667,2022-02-04 01:59:25.234880,5443,2025-10-31T16:43:34.360000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_78_B-C-7_3_Rg80to1200-CE102040-root-J25-S1_Run166.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_78_B-C-7_3_Rg80to1200-CE102040-root-J25-S1_Run166.raw,79661999,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],100.0,998.0,0.0010404168,11.501822352533333,2022-02-05 03:29:09.796456,6064,2025-10-31T16:03:44.530000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_1_A-D-0_1_Rg70to1050-CE102040-root-I2-S1_Run27.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_1_A-D-0_1_Rg70to1050-CE102040-root-I2-S1_Run27.raw,92184200,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.0,970.0,0.0046272145,21.003581,2022-02-18 22:52:57.924264,7481,2025-10-31T16:15:50.550000
20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_5_B-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run56.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_5_B-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run56.raw,76655407,.raw,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],100.0,982.0,0.009479341866666666,11.504167860283333,2022-02-04 04:30:19.491624,5302,2025-10-31T16:23:14.940000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_6_A-C-0_2_Rg70to1050-CE102040-root-I5-S1_Run126.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_6_A-C-0_2_Rg70to1050-CE102040-root-I5-S1_Run126.raw,90854390,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,995.0,0.0076424347,21.003223,2022-02-20 11:36:02.126160,7316,2025-10-31T15:44:12.440000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_3_B-D-0_1_Rg70to1050-CE102040-root-G3-S1_Run40.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_3_B-D-0_1_Rg70to1050-CE102040-root-G3-S1_Run40.raw,91678798,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,955.0,0.0076503979,21.00155,2022-02-19 03:42:35.918504,7343,2025-10-31T16:29:17.870000
20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_59_A-C-4_6_Rg70to1050-CE102040-root-E11-S1_Run249.raw,/mnt/Volumes/LaCie/nmdc_data/_singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_59_A-C-4_6_Rg70to1050-CE102040-root-E11-S1_Run249.raw,91995479,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,980.0,0.0078221983,21.001853,2022-02-22 09:07:48.669480,7328,2025-10-31T16:43:47.240000
