file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time,error
60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d/60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d,0,.d,Error processing 60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d/60923_4_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_16_1_14658.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:47:01.493819,,,,,,,,,,,,,,
60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5008,13.5008,2024-01-05T06:28:39-08:00,1.0,2026-07-01T03:23:06.427293,
60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d/60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d,0,.d,Error processing 60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d/60923_4_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_7_1_14448.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:21:47.383043,,,,,,,,,,,,,,
60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5044,13.5044,2024-01-06T10:50:23-08:00,1.0,2026-07-01T04:41:43.622483,
60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d/60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d,0,.d,Error processing 60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d/60923_4_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_7_1_14512.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:40:23.693730,,,,,,,,,,,,,,
60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5044,13.5044,2024-01-08T10:42:32-08:00,1.0,2026-07-01T07:00:28.042210,
60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d/60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d,0,.d,Error processing 60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d/60923_4_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_7_1_14620.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:59:07.556820,,,,,,,,,,,,,,
60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5038,13.5038,2024-01-05T17:59:58-08:00,1.0,2026-07-01T03:54:40.657190,
60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d/60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d,0,.d,Error processing 60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d/60923_4_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_35_1_14474.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:53:20.316633,,,,,,,,,,,,,,
60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5007,13.5007,2024-01-07T11:13:04-08:00,1.0,2026-07-01T05:51:51.290375,
60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d/60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d,0,.d,Error processing 60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d/60923_4_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_35_1_14567.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:50:31.326141,,,,,,,,,,,,,,
60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-08T19:07:42-08:00,1.0,2026-07-01T07:24:18.024062,
60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d/60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d,0,.d,Error processing 60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d/60923_4_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_35_1_14639.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:22:58.331314,,,,,,,,,,,,,,
60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5009,13.5009,2024-01-06T00:12:12-08:00,1.0,2026-07-01T04:11:09.879011,
60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d/60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d,0,.d,Error processing 60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d/60923_4_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_15_1_14488.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:09:50.634596,,,,,,,,,,,,,,
60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5005,13.5005,2024-01-08T00:04:16-08:00,1.0,2026-07-01T06:29:35.095709,
60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d/60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d,0,.d,Error processing 60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d/60923_4_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_15_1_14596.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:28:15.835537,,,,,,,,,,,,,,
60923_4_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_15_1_14677.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_4_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_15_1_14677.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5037,13.5037,2024-01-09T11:58:08-08:00,1.0,2026-07-01T08:10:34.332131,
60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5007,13.5007,2024-01-04T23:23:12-08:00,1.0,2026-07-01T03:03:55.566664,
60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d/60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d,0,.d,Error processing 60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d/60923_5_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14432.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:02:32.878258,,,,,,,,,,,,,,
60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-06T17:02:40-08:00,1.0,2026-07-01T05:00:58.392776,
60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d/60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d,0,.d,Error processing 60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d/60923_5_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14526.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:59:39.856221,,,,,,,,,,,,,,
60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5044,13.5044,2024-01-08T09:22:45-08:00,1.0,2026-07-01T06:56:17.782737,
60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d/60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d,0,.d,Error processing 60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d/60923_5_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14617.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:54:56.054585,,,,,,,,,,,,,,
60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5005,13.5005,2024-01-05T18:26:33-08:00,1.0,2026-07-01T03:56:03.001756,
60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d/60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d,0,.d,Error processing 60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d/60923_5_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_38_1_14475.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:54:43.817211,,,,,,,,,,,,,,
60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5039,13.5039,2024-01-06T23:15:00-08:00,1.0,2026-07-01T05:17:19.930622,
60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d/60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d,0,.d,Error processing 60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d/60923_5_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_38_1_14540.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:16:01.182223,,,,,,,,,,,,,,
60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5004,13.5004,2024-01-08T17:21:21-08:00,1.0,2026-07-01T07:18:42.760773,
60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d/60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d,0,.d,Error processing 60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d/60923_5_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_38_1_14635.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:17:19.923868,,,,,,,,,,,,,,
60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5008,13.5008,2024-01-06T01:31:58-08:00,1.0,2026-07-01T04:15:20.100199,
60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d/60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d,0,.d,Error processing 60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d/60923_5_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_18_1_14491.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:13:58.459824,,,,,,,,,,,,,,
60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5011,13.5011,2024-01-07T19:38:20-08:00,1.0,2026-07-01T06:15:37.389945,
60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d/60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d,0,.d,Error processing 60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d/60923_5_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_18_1_14586.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:14:17.285760,,,,,,,,,,,,,,
60923_5_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_18_1_14668.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_18_1_14668.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.503,13.503,2024-01-09T07:58:51-08:00,1.0,2026-07-01T07:59:10.877401,
60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5013,13.5013,2024-01-05T01:36:08-08:00,1.0,2026-07-01T03:10:46.616500,
60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d/60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d,0,.d,Error processing 60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d/60923_5_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14437.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:09:27.848160,,,,,,,,,,,,,,
60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5007,13.5007,2024-01-06T20:08:50-08:00,1.0,2026-07-01T05:07:50.195489,
60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d/60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d,0,.d,Error processing 60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d/60923_5_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14533.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:06:29.282979,,,,,,,,,,,,,,
60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-08T06:16:35-08:00,1.0,2026-07-01T06:46:20.733644,
60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d/60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d,0,.d,Error processing 60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d/60923_5_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14610.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:44:57.977494,,,,,,,,,,,,,,
60923_5_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_37_1_14461.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_37_1_14461.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.504,13.504,2024-01-05T12:14:20-08:00,1.0,2026-07-01T03:39:55.917822,
60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5011,13.5011,2024-01-07T02:21:12-08:00,1.0,2026-07-01T05:26:58.905267,
60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d/60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d,0,.d,Error processing 60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d/60923_5_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_37_1_14547.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:25:39.576925,,,,,,,,,,,,,,
60923_5_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_37_1_14637.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_5_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_37_1_14637.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5005,13.5005,2024-01-08T18:14:31-08:00,1.0,2026-07-01T07:21:31.126470,
