project_id,dms_dataset_id,dms_dataset_name,project_title,project_type,upload_id,resource_id,resource_name,date_uploaded,is_released,doi,total_file_size,total_file_count,retrieval_link
60932,1230756,QC_SRFAII_23_01_10ppm_r2_Mag_21Feb24_300SA_p01_17_1_15906-low,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044748,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044748/2315305,94629569,28,/pacifica/data/uploads/3044748
60932,1230757,QC_SRFAII_23_01_10ppm_r3_Mag_24Feb24_300SA_p01_54_1_15974,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044749,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044749/2315363,94533855,24,/pacifica/data/uploads/3044749
60932,1230758,QC_SRFAII_23_01_10ppm_r2_Mag_21Feb24_300SA_p01_53_1_15905-low,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044755,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044755/2315338,94629754,28,/pacifica/data/uploads/3044755
60932,1230765,QC_SRFAII_23_01_10ppm_r2_Mag_21Feb24_300SA_p01_15_1_15907,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044768,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044768/2315271,94631028,28,/pacifica/data/uploads/3044768
60932,1230773,QC_SRFAII_23_01_10ppm_r1_Mag_24Feb24_300SA_p01_54_1_15908,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044799,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044799/2315225,94527680,24,/pacifica/data/uploads/3044799
60932,1230783,QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15534,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044847,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044847/2315205,94631853,28,/pacifica/data/uploads/3044847
60932,1230792,QC_SRFAII_23_01_10ppm_r2_Mag_24Feb24_300SA_p01_54_1_15952,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044873,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044873/2315207,94525584,24,/pacifica/data/uploads/3044873
60932,1230793,QC_SRFAII_23_01_10ppm_r2_Mag_24Feb24_300SA_p01_54_1_15930,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044880,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044880/2315247,94537263,24,/pacifica/data/uploads/3044880
60932,1230799,QC_SRFAII_23_01_10ppm_r3_Mag_24Feb24_300SA_p01_54_1_15997,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044913,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044913/2315323,94526037,24,/pacifica/data/uploads/3044913
60932,1230801,60932_6_T_1_WEOM_r1_Mag_21Feb24_300SA_p01_27_1_15542,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044915,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044915/2315229,94626590,28,/pacifica/data/uploads/3044915
60932,1230802,QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15882-low,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044930,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044930/2315234,94626361,28,/pacifica/data/uploads/3044930
60932,1230803,60932_1_T_3_WEOM_r2_Mag_21Feb24_300SA_p01_51_1_15890,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044931,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044931/2315333,94624807,28,/pacifica/data/uploads/3044931
60932,1230804,60932_5_T_1_WEOM_r1_Mag_21Feb24_300SA_p01_21_1_15526,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044934,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044934/2315272,94621056,28,/pacifica/data/uploads/3044934
60932,1230805,60932_1_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_50_1_15537,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044935,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044935/2315301,94620094,28,/pacifica/data/uploads/3044935
60932,1230806,60932_4_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_16_1_15522,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044936,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044936/2315302,94621173,28,/pacifica/data/uploads/3044936
60932,1230807,60932_4_T_1_WEOM_r1_Mag_21Feb24_300SA_p01_15_1_15527,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044937,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044937/2315347,94623986,28,/pacifica/data/uploads/3044937
60932,1230811,60932_3_B_3_WEOM_r2_Mag_21Feb24_300SA_p01_14_1_15903,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044962,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044962/2315269,94628985,28,/pacifica/data/uploads/3044962
60932,1230812,60932_2_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_6_1_15549,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044963,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044963/2315218,94621898,28,/pacifica/data/uploads/3044963
60932,1230813,60932_3_T_2_WEOM_r2_Mag_21Feb24_300SA_p01_10_1_15900,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044964,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044964/2315336,94624771,28,/pacifica/data/uploads/3044964
60932,1230814,60932_1_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_3_1_15540,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044965,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044965/2315369,94625822,28,/pacifica/data/uploads/3044965
60932,1230816,60932_6_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_30_1_15518,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044969,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044969/2315274,94626880,28,/pacifica/data/uploads/3044969
60932,1230817,QC_SRFAII_23_01_10ppm_r1_Mag_21Feb24_300SA_p01_54_1_15881-low,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044970,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044970/2315296,94630950,28,/pacifica/data/uploads/3044970
60932,1230818,60932_3_T_1_WEOM_r1_Mag_21Feb24_300SA_p01_9_1_15531,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044991,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044991/2315230,94627031,28,/pacifica/data/uploads/3044991
60932,1230819,60932_4_B_3_WEOM_r2_Mag_21Feb24_300SA_p01_20_1_15896,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044992,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044992/2315217,94632705,28,/pacifica/data/uploads/3044992
60932,1230820,60932_6_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_31_1_15548,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044993,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044993/2315215,94635841,28,/pacifica/data/uploads/3044993
60932,1230821,60932_5_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_23_1_15552,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044994,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044994/2315324,94631247,28,/pacifica/data/uploads/3044994
60932,1230823,60932_1_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_51_1_15541,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044996,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044996/2315248,94621367,28,/pacifica/data/uploads/3044996
60932,1230824,60932_5_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_25_1_15514,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3044997,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3044997/2315326,94624473,28,/pacifica/data/uploads/3044997
60932,1230825,60932_2_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_7_1_15546,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045003,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045003/2315310,94628218,28,/pacifica/data/uploads/3045003
60932,1230826,60932_3_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_14_1_15524,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045004,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045004/2315241,94626808,28,/pacifica/data/uploads/3045004
60932,1230827,60932_1_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_2_1_15545,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045005,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045005/2315227,94620723,28,/pacifica/data/uploads/3045005
60932,1230828,60932_5_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_24_1_15553,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045011,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045011/2315264,94629375,28,/pacifica/data/uploads/3045011
60932,1230829,60932_6_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_29_1_15885,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045012,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045012/2315222,94630864,28,/pacifica/data/uploads/3045012
60932,1230831,60932_4_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_17_1_15517,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045014,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045014/2315280,94624116,28,/pacifica/data/uploads/3045014
60932,1230832,60932_2_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_5_1_15520,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045015,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045015/2315362,94625437,28,/pacifica/data/uploads/3045015
60932,1230833,60932_6_B_3_WEOM_r2_Mag_21Feb24_300SA_p01_32_1_15898,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045021,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045021/2315239,94633252,28,/pacifica/data/uploads/3045021
60932,1230834,60932_6_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_28_1_15888,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045022,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045022/2315359,94621935,28,/pacifica/data/uploads/3045022
60932,1230835,60932_1_B_3_WEOM_r2_Mag_21Feb24_300SA_p01_3_1_15901,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045034,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045034/2315342,94629413,28,/pacifica/data/uploads/3045034
60932,1230836,60932_4_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_20_1_15530,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045035,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045035/2315365,94624284,28,/pacifica/data/uploads/3045035
60932,1230837,60932_5_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_22_1_15554,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045036,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045036/2315240,94624365,28,/pacifica/data/uploads/3045036
60932,1230838,60932_4_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_18_1_15533,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045040,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045040/2315367,94623742,28,/pacifica/data/uploads/3045040
60932,1230842,60932_5_T_3_WEOM_r2_Mag_21Feb24_300SA_p01_23_1_15895,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045047,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045047/2315348,94627259,28,/pacifica/data/uploads/3045047
60932,1230843,60932_4_T_2_WEOM_r2_Mag_21Feb24_300SA_p01_16_1_15894,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045054,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045054/2315292,94625949,28,/pacifica/data/uploads/3045054
60932,1230844,60932_5_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_26_1_15886,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045055,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045055/2315322,94636014,28,/pacifica/data/uploads/3045055
60932,1230845,60932_6_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_32_1_15529,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045056,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045056/2315360,94636433,28,/pacifica/data/uploads/3045056
60932,1230850,60932_6_B_1_WEOM_r2_Mag_21Feb24_300SA_p01_30_1_15897,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045071,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045071/2315278,94629388,28,/pacifica/data/uploads/3045071
60932,1230851,60932_3_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_13_1_15884,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045072,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045072/2315268,94630962,28,/pacifica/data/uploads/3045072
60932,1230852,60932_2_T_2_WEOM_r2_Mag_21Feb24_300SA_p01_4_1_15893,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045073,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045073/2315319,94627214,28,/pacifica/data/uploads/3045073
60932,1230853,60932_1_T_1_WEOM_r1_Mag_21Feb24_300SA_p01_49_1_15525,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045077,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045077/2315243,94629709,28,/pacifica/data/uploads/3045077
60932,1230854,60932_3_T_1_WEOM_r2_Mag_21Feb24_300SA_p01_9_1_15902,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045078,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045078/2315327,94628054,28,/pacifica/data/uploads/3045078
60932,1230855,60932_4_B_2_WEOM_r1_Mag_21Feb24_300SA_p01_19_1_15532,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045083,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045083/2315295,94627436,28,/pacifica/data/uploads/3045083
60932,1230856,60932_3_T_3_WEOM_r1_Mag_21Feb24_300SA_p01_11_1_15515,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045084,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045084/2315253,94627778,28,/pacifica/data/uploads/3045084
60932,1230857,60932_3_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_12_1_15547,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045085,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045085/2315204,94631879,28,/pacifica/data/uploads/3045085
60932,1230858,60932_2_B_3_WEOM_r1_Mag_21Feb24_300SA_p01_8_1_15516,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045090,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045090/2315231,94630399,28,/pacifica/data/uploads/3045090
60932,1230859,60932_1_B_1_WEOM_r1_Mag_21Feb24_300SA_p01_1_1_15519,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045091,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045091/2315275,94634613,28,/pacifica/data/uploads/3045091
60932,1230860,60932_3_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_10_1_15544,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045092,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045092/2315298,94624684,28,/pacifica/data/uploads/3045092
60932,1230861,60932_5_B_3_WEOM_r2_Mag_21Feb24_300SA_p01_26_1_15891,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045093,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045093/2315206,94630402,28,/pacifica/data/uploads/3045093
60932,1230862,60932_2_T_2_WEOM_r1_Mag_21Feb24_300SA_p01_4_1_15551,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3045106,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2024-02-27,True,10.25582/data.2024-02.3045106/2315325,94626395,28,/pacifica/data/uploads/3045106
60932,1341041,60932_3_BTM_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_18_1_23047,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3376830,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3376830/2513702,94911412,30,/pacifica/data/uploads/3376830
60932,1341046,60932_1_TOP_1_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_1_1_23048,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3376850,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3376850/2513703,94897693,30,/pacifica/data/uploads/3376850
60932,1341051,60932_3_BTM_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_17_1_23049,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3376865,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3376865/2513704,94869670,30,/pacifica/data/uploads/3376865
60932,1341054,60932_2_TOP_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_8_1_23050,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3376879,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3376879/2513705,94863722,30,/pacifica/data/uploads/3376879
60932,1341061,60932_2_BTM_1_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_10_1_23051,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3376898,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3376898/2513706,94876475,30,/pacifica/data/uploads/3376898
60932,1341073,60932_5_TOP_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_31_1_23053,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377090,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377090/2513707,94904652,30,/pacifica/data/uploads/3377090
60932,1341078,60932_2_BTM_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_11_1_23054,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377091,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377091/2513708,94917511,30,/pacifica/data/uploads/3377091
60932,1341083,60932_1_BTM_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_5_1_23055,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377092,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377092/2513709,94899862,30,/pacifica/data/uploads/3377092
60932,1341088,60932_5_TOP_1_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_29_1_23056,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377107,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377107/2513710,94931448,30,/pacifica/data/uploads/3377107
60932,1341096,60932_1_BTM_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_6_1_23058,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377138,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377138/2513711,94877224,30,/pacifica/data/uploads/3377138
60932,1341102,60932_6_BTM_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_40_1_23059,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377153,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-10,True,10.25582/data.2025-02.3377153/2513712,94865210,30,/pacifica/data/uploads/3377153
60932,1341111,60932_3_BTM_1_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_16_1_23061,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377184,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377184/2513713,94885173,30,/pacifica/data/uploads/3377184
60932,1341117,60932_4_BTM_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_24_1_23062,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377197,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377197/2513714,94862784,30,/pacifica/data/uploads/3377197
60932,1341125,60932_2_BTM_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_12_1_23064,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377225,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377225/2513715,94882320,30,/pacifica/data/uploads/3377225
60932,1341130,60932_4_TOP_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_21_1_23065,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377238,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377238/2513716,94874872,30,/pacifica/data/uploads/3377238
60932,1341136,60932_2_TOP_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_9_1_23066,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377250,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377250/2513717,94872888,30,/pacifica/data/uploads/3377250
60932,1341154,60932_1_TOP_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_2_1_23070,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377319,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377319/2514293,94868671,30,/pacifica/data/uploads/3377319
60932,1341159,60932_3_TOP_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_14_1_23071,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377329,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377329/2514294,94891481,30,/pacifica/data/uploads/3377329
60932,1341163,60932_6_BTM_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_39_1_23072,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377339,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377339/2514295,94864774,30,/pacifica/data/uploads/3377339
60932,1341168,60932_3_TOP_3_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_15_1_23073,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377359,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377359/2514296,94894290,30,/pacifica/data/uploads/3377359
60932,1341174,60932_6_BTM_1_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_38_1_23074,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377373,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377373/2514297,94866046,30,/pacifica/data/uploads/3377373
60932,1341178,60932_5_BTM_2_MAOM_r1_Mag_10Feb25_3p3kV_300SA_p01_33_1_23075,Biogeochemical controls on dissolved organic carbon production and degradation in tidal marshes,MONet,3377387,34332,Mass Spectrometer: 7T FTICR SciMax01 (2021),2025-02-11,True,10.25582/data.2025-02.3377387/2514298,94873334,30,/pacifica/data/uploads/3377387
