file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time,error
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-053_flux8day-13C-oxic-44-000_2_Rg70to1050-CE102040-44-S1_Run145.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-053_flux8day-13C-oxic-44-000_2_Rg70to1050-CE102040-44-S1_Run145.mzML,63828155,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004469261970371008,21.00295639038086,2019-01-05 23:06:40,6891,2025-11-03T21:14:15.790000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-054_flux8day-13C-oxic-44-000_3_Rg70to1050-CE102040-45-S1_Run278.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-054_flux8day-13C-oxic-44-000_3_Rg70to1050-CE102040-45-S1_Run278.mzML,63434341,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.00447818310931325,21.002851486206055,2019-01-07 23:59:40,6909,2025-11-03T21:12:54.440000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-055_flux8day-13C-oxic-44-000_4_Rg70to1050-CE102040-46-S1_Run371.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-055_flux8day-13C-oxic-44-000_4_Rg70to1050-CE102040-46-S1_Run371.mzML,63033633,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004496867302805185,21.006954193115234,2019-01-09 11:34:17,6971,2025-11-03T21:15:39.040000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-056_flux8day-13C-oxic-44-000_5_Rg70to1050-CE102040-47-S1_Run389.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-056_flux8day-13C-oxic-44-000_5_Rg70to1050-CE102040-47-S1_Run389.mzML,63096880,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004493016749620438,21.005455017089844,2019-01-09 18:11:16,6915,2025-11-03T21:16:31.330000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run377.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run377.mzML,62750910,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.0044897822663187,21.006446838378903,2019-01-09 13:46:39,6969,2025-11-03T21:34:43.910000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-082_statoxic-12C-oxic-44-000_5_Rg70to1050-CE102040-64-S1_Run406.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-082_statoxic-12C-oxic-44-000_5_Rg70to1050-CE102040-64-S1_Run406.mzML,62579224,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004485931713134,21.002666473388672,2019-01-10 00:26:01,6951,2025-11-03T21:22:59.390000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-085_statanox-13C-anox-44-000_1_Rg70to1050-CE102040-67-S1_Run81.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-085_statanox-13C-anox-44-000_1_Rg70to1050-CE102040-67-S1_Run81.mzML,63087336,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1530.0,0.004467529710382223,21.003841400146484,2019-01-04 23:35:33,6873,2025-11-03T21:45:26.650000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-086_statanox-13C-anox-44-000_2_Rg70to1050-CE102040-68-S1_Run151.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-086_statanox-13C-anox-44-000_2_Rg70to1050-CE102040-68-S1_Run151.mzML,63306186,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004474928602576256,21.003698348999023,2019-01-06 01:19:04,6885,2025-11-03T21:12:36.360000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-087_statanox-13C-anox-44-000_3_Rg70to1050-CE102040-69-S1_Run310.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-087_statanox-13C-anox-44-000_3_Rg70to1050-CE102040-69-S1_Run310.mzML,63467665,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004461366683244705,21.003286361694336,2019-01-08 11:45:27,6921,2025-11-03T21:47:30.320000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-088_statanox-13C-anox-44-000_4_Rg70to1050-CE102040-70-S1_Run363.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-088_statanox-13C-anox-44-000_4_Rg70to1050-CE102040-70-S1_Run363.mzML,64452259,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004491530358791351,21.005107879638672,2019-01-09 07:14:38,6954,2025-11-03T21:13:06.250000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-089_statanox-13C-anox-44-000_5_Rg70to1050-CE102040-71-S1_Run383.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-089_statanox-13C-anox-44-000_5_Rg70to1050-CE102040-71-S1_Run383.mzML,63150729,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004583798348903656,21.001882553100586,2019-01-09 15:58:58,6909,2025-11-03T21:50:56.520000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-090_statanox-13C-anox-36-000_1_Rg70to1050-CE102040-72-S1_Run84.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-090_statanox-13C-anox-36-000_1_Rg70to1050-CE102040-72-S1_Run84.mzML,64018013,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1530.0,0.004511712584644556,21.006532669067383,2019-01-05 00:41:37,6909,2025-11-03T21:40:34.710000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-091_statanox-13C-anox-36-000_2_Rg70to1050-CE102040-73-S1_Run226.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-091_statanox-13C-anox-36-000_2_Rg70to1050-CE102040-73-S1_Run226.mzML,65209616,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.0044654314406216145,21.005876541137695,2019-01-07 04:52:44,6921,2025-11-03T21:45:53.660000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-092_statanox-13C-anox-36-000_3_Rg70to1050-CE102040-74-S1_Run296.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-092_statanox-13C-anox-36-000_3_Rg70to1050-CE102040-74-S1_Run296.mzML,63974009,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004463500343263149,21.006132125854492,2019-01-08 06:36:44,6969,2025-11-03T21:28:31.970000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-095_unk_1_Rg70to1050-CE102040-123-S1_Run351.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-095_unk_1_Rg70to1050-CE102040-123-S1_Run351.mzML,64530638,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004460897762328386,21.006935119628906,2019-01-09 02:49:53,6959,2025-11-03T21:18:19.640000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-108_statanox-12C-anox-44-000_4_Rg70to1050-CE102040-81-S1_Run366.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-108_statanox-12C-anox-44-000_4_Rg70to1050-CE102040-81-S1_Run366.mzML,63563425,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004468467552214861,21.006385803222656,2019-01-09 08:20:48,6951,2025-11-03T21:34:34.060000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run93.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run93.mzML,64041691,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1530.0,0.004470899235457182,21.00432014465332,2019-01-05 04:00:04,6873,2025-11-03T21:28:01.220000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-110_statanox-12C-anox-44-000_2_Rg70to1050-CE102040-83-S1_Run185.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-110_statanox-12C-anox-44-000_2_Rg70to1050-CE102040-83-S1_Run185.mzML,63962237,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1230.0,0.004453514702618122,21.005626678466797,2019-01-06 13:48:42,6954,2025-11-03T21:50:21.600000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-111_statanox-12C-anox-44-000_5_Rg70to1050-CE102040-84-S1_Run392.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-111_statanox-12C-anox-44-000_5_Rg70to1050-CE102040-84-S1_Run392.mzML,62896916,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004486531484872103,21.004104614257812,2019-01-09 19:17:20,6921,2025-11-03T21:17:13.560000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-112_statanox-12C-anox-44-000_3_Rg70to1050-CE102040-85-S1_Run267.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-112_statanox-12C-anox-44-000_3_Rg70to1050-CE102040-85-S1_Run267.mzML,64044605,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.00446356413885951,21.004167556762695,2019-01-07 19:57:10,6964,2025-11-03T21:33:22.080000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-116_flux4day-13C-oxic-44-000_1_Rg70to1050-CE102040-89-S1_Run101.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-116_flux4day-13C-oxic-44-000_1_Rg70to1050-CE102040-89-S1_Run101.mzML,63963393,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004498782567679882,21.003803253173828,2019-01-05 06:56:35,6921,2025-11-03T21:37:03.120000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-117_flux4day-13C-oxic-44-000_2_Rg70to1050-CE102040-90-S1_Run162.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-117_flux4day-13C-oxic-44-000_2_Rg70to1050-CE102040-90-S1_Run162.mzML,63917542,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004470283631235361,21.007736206054688,2019-01-06 05:21:36,6911,2025-11-03T21:43:06.260000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-134_unk_1_Rg70to1050-CE102040-124-S1_Run354.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-134_unk_1_Rg70to1050-CE102040-124-S1_Run354.mzML,60291561,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004465984180569649,21.005130767822266,2019-01-09 03:56:11,6744,2025-11-03T21:32:55.140000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-163_flux4day-13C-oxic-36-000_1_Rg70to1050-CE102040-101-S1_Run116.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-163_flux4day-13C-oxic-36-000_1_Rg70to1050-CE102040-101-S1_Run116.mzML,63334859,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.0044586327858269215,21.00718116760254,2019-01-05 12:27:10,6878,2025-11-03T21:14:44.420000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-164_flux4day-13C-oxic-36-000_2_Rg70to1050-CE102040-102-S1_Run177.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-164_flux4day-13C-oxic-36-000_2_Rg70to1050-CE102040-102-S1_Run177.mzML,64028171,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004474181681871414,21.007244110107422,2019-01-06 10:52:10,6908,2025-11-03T21:26:31.540000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-165_flux4day-13C-oxic-36-000_3_Rg70to1050-CE102040-103-S1_Run261.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-165_flux4day-13C-oxic-36-000_3_Rg70to1050-CE102040-103-S1_Run261.mzML,63334238,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004474817309528589,21.0079345703125,2019-01-07 17:44:52,6923,2025-11-03T21:48:37.420000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-166_flux4day-13C-oxic-44-000_3_Rg70to1050-CE102040-104-S1_Run316.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-166_flux4day-13C-oxic-44-000_3_Rg70to1050-CE102040-104-S1_Run316.mzML,64994356,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004465948324650526,21.00519561767578,2019-01-08 13:57:42,6999,2025-11-03T21:53:00.710000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-167_flux4day-13C-oxic-44-000_4_Rg70to1050-CE102040-105-S1_Run380.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-167_flux4day-13C-oxic-44-000_4_Rg70to1050-CE102040-105-S1_Run380.mzML,63332033,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004483948927372694,21.008075714111328,2019-01-09 14:52:45,6927,2025-11-03T21:37:42.390000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-168_flux4day-13C-oxic-44-000_5_Rg70to1050-CE102040-106-S1_Run386.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-168_flux4day-13C-oxic-44-000_5_Rg70to1050-CE102040-106-S1_Run386.mzML,62628771,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004498897586017847,21.002540588378906,2019-01-09 17:05:07,6921,2025-11-03T21:46:41.100000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-169_flux4day-12C-oxic-44-000_1_Rg70to1050-CE102040-107-S1_Run119.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-169_flux4day-12C-oxic-44-000_1_Rg70to1050-CE102040-107-S1_Run119.mzML,63599414,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004471197258681059,21.003042221069336,2019-01-05 13:33:15,6948,2025-11-03T21:38:58.900000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-170_flux4day-12C-oxic-44-000_4_Rg70to1050-CE102040-108-S1_Run374.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-170_flux4day-12C-oxic-44-000_4_Rg70to1050-CE102040-108-S1_Run374.mzML,63080965,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004499680362641811,21.007129669189453,2019-01-09 12:40:29,6999,2025-11-03T21:52:32.700000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-171_flux4day-12C-oxic-44-000_2_Rg70to1050-CE102040-109-S1_Run220.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-171_flux4day-12C-oxic-44-000_2_Rg70to1050-CE102040-109-S1_Run220.mzML,63565265,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004471666179597378,21.00824737548828,2019-01-07 02:40:26,6942,2025-11-03T21:30:32.050000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-172_flux4day-12C-oxic-44-000_5_Rg70to1050-CE102040-110-S1_Run403.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-172_flux4day-12C-oxic-44-000_5_Rg70to1050-CE102040-110-S1_Run403.mzML,63324122,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004498583730310202,21.004932403564453,2019-01-09 23:19:54,7000,2025-11-03T21:39:31.780000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-173_flux4day-12C-oxic-44-000_3_Rg70to1050-CE102040-111-S1_Run322.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-173_flux4day-12C-oxic-44-000_3_Rg70to1050-CE102040-111-S1_Run322.mzML,63424545,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004456049762666225,21.004976272583008,2019-01-08 16:10:01,6966,2025-11-03T21:19:59.280000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-174_flux8day-12C-oxic-44-000_1_Rg70to1050-CE102040-112-S1_Run122.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-174_flux8day-12C-oxic-44-000_1_Rg70to1050-CE102040-112-S1_Run122.mzML,63095640,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004458664450794458,21.006732940673828,2019-01-05 14:39:27,6915,2025-11-03T21:49:14.130000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-175_flux8day-12C-oxic-44-000_2_Rg70to1050-CE102040-113-S1_Run200.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-175_flux8day-12C-oxic-44-000_2_Rg70to1050-CE102040-113-S1_Run200.mzML,63314314,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004468499217182398,21.005964279174805,2019-01-06 19:19:26,6924,2025-11-03T21:12:45.060000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run357.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run357.mzML,64428717,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1050.0,0.004465630277991295,21.00726318359375,2019-01-09 05:02:19,7041,2025-11-03T21:33:39.670000,
20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-177_flux8day-12C-oxic-44-000_3_Rg70to1050-CE102040-115-S1_Run264.mzML,/mnt/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-177_flux8day-12C-oxic-44-000_3_Rg70to1050-CE102040-115-S1_Run264.mzML,63621906,.mzml,Q Exactive,Unknown,Exactive Series slot #913,['centroid'],"[1, 2]",['23'],['hcd'],['positive'],50.0,1235.0,0.004540533293038607,21.005231857299805,2019-01-07 18:51:01,6981,2025-11-03T21:52:06.780000,
