sample_id,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url,associated_studies
nmdc:bsm-11-wj0rgm84,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_12_GEO-ME-8-UF_1_Rg80to1200-CE102040-0-7-S1_Run51.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_12_GEO-ME-8-UF_1_Rg80to1200-CE102040-0-7-S1_Run51.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T00:03:33Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_12_GEO-ME-8-UF_1_Rg80to1200-CE102040-0-7-S1_Run51.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-5xrr5q54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_44_GEO-ME-36-F_1_Rg80to1200-CE102040-0-7-S1_Run160.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_44_GEO-ME-36-F_1_Rg80to1200-CE102040-0-7-S1_Run160.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T23:19:08Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_44_GEO-ME-36-F_1_Rg80to1200-CE102040-0-7-S1_Run160.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4z1r3c62,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_16_ME-20170908-metabo-16_1_Rg80to1200-CE102040-0p1-S1_Run63.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_16_ME-20170908-metabo-16_1_Rg80to1200-CE102040-0p1-S1_Run63.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-20T10:55:39Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_16_ME-20170908-metabo-16_1_Rg80to1200-CE102040-0p1-S1_Run63.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-f2pxs644,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_34_GEO-TB-44-UF_1_Rg80to1200-CE102040-0-1-S1_Run130.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_34_GEO-TB-44-UF_1_Rg80to1200-CE102040-0-1-S1_Run130.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T16:54:45Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_34_GEO-TB-44-UF_1_Rg80to1200-CE102040-0-1-S1_Run130.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-gpkjsg19,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_64_GEO-TB-20-F_1_Rg80to1200-CE102040-0-1-S1_Run233.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_64_GEO-TB-20-F_1_Rg80to1200-CE102040-0-1-S1_Run233.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T14:52:56Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_64_GEO-TB-20-F_1_Rg80to1200-CE102040-0-1-S1_Run233.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-ne7eez40,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_45_GEO-ME-40-F_1_Rg80to1200-CE102040-0-7-S1_Run163.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_45_GEO-ME-40-F_1_Rg80to1200-CE102040-0-7-S1_Run163.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T23:57:33Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_45_GEO-ME-40-F_1_Rg80to1200-CE102040-0-7-S1_Run163.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yt9w9g86,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_14_GEO-SP-12-UF_1_Rg80to1200-CE102040-0-4-S1_Run57.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_14_GEO-SP-12-UF_1_Rg80to1200-CE102040-0-4-S1_Run57.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T01:20:28Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_14_GEO-SP-12-UF_1_Rg80to1200-CE102040-0-4-S1_Run57.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-ccgfn155,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_61_GEO-TB-0-F_1_Rg80to1200-CE102040-0-1-S1_Run224.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_61_GEO-TB-0-F_1_Rg80to1200-CE102040-0-1-S1_Run224.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T12:57:42Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_61_GEO-TB-0-F_1_Rg80to1200-CE102040-0-1-S1_Run224.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-6xpbap29,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_66_GEO-TB-28-F_1_Rg80to1200-CE102040-0-1-S1_Run239.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_66_GEO-TB-28-F_1_Rg80to1200-CE102040-0-1-S1_Run239.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T16:09:50Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_66_GEO-TB-28-F_1_Rg80to1200-CE102040-0-1-S1_Run239.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yn5fsd54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_4_GEO-ME-20-UF_1_Rg80to1200-CE102040-0-7-S1_Run27.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_4_GEO-ME-20-UF_1_Rg80to1200-CE102040-0-7-S1_Run27.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-17T18:56:08Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_4_GEO-ME-20-UF_1_Rg80to1200-CE102040-0-7-S1_Run27.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-f2pxs644,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_70_GEO-TB-44-F_1_Rg80to1200-CE102040-0-1-S1_Run251.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_70_GEO-TB-44-F_1_Rg80to1200-CE102040-0-1-S1_Run251.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T18:43:38Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_70_GEO-TB-44-F_1_Rg80to1200-CE102040-0-1-S1_Run251.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-1b773e81,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_38_GEO-ME-12-F_1_Rg80to1200-CE102040-0-7-S1_Run142.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_38_GEO-ME-12-F_1_Rg80to1200-CE102040-0-7-S1_Run142.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T19:28:30Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_38_GEO-ME-12-F_1_Rg80to1200-CE102040-0-7-S1_Run142.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-qct7w415,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_1_GEO-ME-0-UF_1_Rg80to1200-CE102040-0-7-S1_Run18.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_1_GEO-ME-0-UF_1_Rg80to1200-CE102040-0-7-S1_Run18.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-17T17:00:45Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_1_GEO-ME-0-UF_1_Rg80to1200-CE102040-0-7-S1_Run18.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-tsd7z567,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_52_GEO-SP-20-F_1_Rg80to1200-CE102040-0-4-S1_Run189.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_52_GEO-SP-20-F_1_Rg80to1200-CE102040-0-4-S1_Run189.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T05:30:01Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_52_GEO-SP-20-F_1_Rg80to1200-CE102040-0-4-S1_Run189.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-1b773e81,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_2_GEO-ME-12-UF_1_Rg80to1200-CE102040-0-7-S1_Run21.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_2_GEO-ME-12-UF_1_Rg80to1200-CE102040-0-7-S1_Run21.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-17T17:39:10Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_2_GEO-ME-12-UF_1_Rg80to1200-CE102040-0-7-S1_Run21.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-186rqh54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_24_GEO-SP-8-UF_1_Rg80to1200-CE102040-0-4-S1_Run92.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_24_GEO-SP-8-UF_1_Rg80to1200-CE102040-0-4-S1_Run92.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T08:48:22Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_24_GEO-SP-8-UF_1_Rg80to1200-CE102040-0-4-S1_Run92.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4742zx26,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_23_GEO-SP-4-UF_1_Rg80to1200-CE102040-0-4-S1_Run89.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_23_GEO-SP-4-UF_1_Rg80to1200-CE102040-0-4-S1_Run89.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-18T08:09:52Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_23_GEO-SP-4-UF_1_Rg80to1200-CE102040-0-4-S1_Run89.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-0zddn388,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_7_GEO-ME-32-UF_1_Rg80to1200-CE102040-0-7-S1_Run36.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_7_GEO-ME-32-UF_1_Rg80to1200-CE102040-0-7-S1_Run36.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-17T20:51:24Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_7_GEO-ME-32-UF_1_Rg80to1200-CE102040-0-7-S1_Run36.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-hzzj3m89,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_63_GEO-TB-16-F_1_Rg80to1200-CE102040-0-1-S1_Run230.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_63_GEO-TB-16-F_1_Rg80to1200-CE102040-0-1-S1_Run230.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T14:14:29Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_63_GEO-TB-16-F_1_Rg80to1200-CE102040-0-1-S1_Run230.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yn5fsd54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_20_ME-20171004-metabo-20_1_Rg80to1200-CE102040-10p8-S1_Run80.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_20_ME-20171004-metabo-20_1_Rg80to1200-CE102040-10p8-S1_Run80.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-20T14:32:59Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_Mendota_DepthDate_QE-HF_C18_USDAY46918_POS_MSMS_20_ME-20171004-metabo-20_1_Rg80to1200-CE102040-10p8-S1_Run80.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-d18yfj56,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_46_GEO-ME-44-F_1_Rg80to1200-CE102040-0-7-S1_Run171.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_46_GEO-ME-44-F_1_Rg80to1200-CE102040-0-7-S1_Run171.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T01:39:31Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_46_GEO-ME-44-F_1_Rg80to1200-CE102040-0-7-S1_Run171.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-j68z9p10,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_65_GEO-TB-24-F_1_Rg80to1200-CE102040-0-1-S1_Run236.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_65_GEO-TB-24-F_1_Rg80to1200-CE102040-0-1-S1_Run236.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Nonpolar C18,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-12-19T15:31:23Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20181217_KBL_TM_C18_Lakes_Geodes-Mendota_REDO%2Frawdata%2F20181217_KBL_TM_Lakes_GEODES_All3_QE-HF_C18_USDAY46918_POS_MSMS_65_GEO-TB-24-F_1_Rg80to1200-CE102040-0-1-S1_Run236.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
