sample_id,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url,associated_studies
nmdc:bsm-11-a8yjz495,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_5_GEO-ME-24-UF_1_Rg70to1050-CE102040-0-7-S1_Run30.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_5_GEO-ME-24-UF_1_Rg70to1050-CE102040-0-7-S1_Run30.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T20:13:27Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_5_GEO-ME-24-UF_1_Rg70to1050-CE102040-0-7-S1_Run30.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-zqhbrj43,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_53_GEO-SP-24-F_1_Rg70to1050-CE102040-0-4-S1_Run192.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_53_GEO-SP-24-F_1_Rg70to1050-CE102040-0-4-S1_Run192.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T08:21:15Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_53_GEO-SP-24-F_1_Rg70to1050-CE102040-0-4-S1_Run192.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-a8yjz495,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run151.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run151.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T17:08:22Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run151.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-374kh928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_35_GEO-TB-4-UF_1_Rg70to1050-CE102040-0-1-S1_Run133.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_35_GEO-TB-4-UF_1_Rg70to1050-CE102040-0-1-S1_Run133.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T10:27:17Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_35_GEO-TB-4-UF_1_Rg70to1050-CE102040-0-1-S1_Run133.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-kh61sg45,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_6_GEO-ME-28-UF_1_Rg70to1050-CE102040-0-7-S1_Run33.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_6_GEO-ME-28-UF_1_Rg70to1050-CE102040-0-7-S1_Run33.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T21:20:16Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_6_GEO-ME-28-UF_1_Rg70to1050-CE102040-0-7-S1_Run33.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4z1r3c62,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run24.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run24.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T17:59:50Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run24.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-1b773e81,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_2_GEO-ME-12-UF_1_Rg70to1050-CE102040-0-7-S1_Run21.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_2_GEO-ME-12-UF_1_Rg70to1050-CE102040-0-7-S1_Run21.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T16:52:58Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_2_GEO-ME-12-UF_1_Rg70to1050-CE102040-0-7-S1_Run21.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-tsd7z567,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run68.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run68.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T10:19:39Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run68.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-6zqebn50,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_19_GEO-SP-32-UF_1_Rg70to1050-CE102040-0-4-S1_Run77.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_19_GEO-SP-32-UF_1_Rg70to1050-CE102040-0-4-S1_Run77.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T13:40:11Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_19_GEO-SP-32-UF_1_Rg70to1050-CE102040-0-4-S1_Run77.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-j68z9p10,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_29_GEO-TB-24-UF_1_Rg70to1050-CE102040-0-1-S1_Run110.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_29_GEO-TB-24-UF_1_Rg70to1050-CE102040-0-1-S1_Run110.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T01:55:21Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_29_GEO-TB-24-UF_1_Rg70to1050-CE102040-0-1-S1_Run110.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-ccgfn155,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_61_GEO-TB-0-F_1_Rg70to1050-CE102040-0-1-S1_Run224.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_61_GEO-TB-0-F_1_Rg70to1050-CE102040-0-1-S1_Run224.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T20:13:46Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_61_GEO-TB-0-F_1_Rg70to1050-CE102040-0-1-S1_Run224.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-hzzj3m89,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_27_GEO-TB-16-UF_1_Rg70to1050-CE102040-0-1-S1_Run104.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_27_GEO-TB-16-UF_1_Rg70to1050-CE102040-0-1-S1_Run104.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T23:41:41Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_27_GEO-TB-16-UF_1_Rg70to1050-CE102040-0-1-S1_Run104.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-6xpbap29,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_30_GEO-TB-28-UF_1_Rg70to1050-CE102040-0-1-S1_Run113.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_30_GEO-TB-28-UF_1_Rg70to1050-CE102040-0-1-S1_Run113.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T03:02:10Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_30_GEO-TB-28-UF_1_Rg70to1050-CE102040-0-1-S1_Run113.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yn5fsd54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_40_GEO-ME-20-F_1_Rg70to1050-CE102040-0-7-S1_Run148.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_40_GEO-ME-20-F_1_Rg70to1050-CE102040-0-7-S1_Run148.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T16:01:30Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_40_GEO-ME-20-F_1_Rg70to1050-CE102040-0-7-S1_Run148.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-hzzj3m89,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_63_GEO-TB-16-F_1_Rg70to1050-CE102040-0-1-S1_Run230.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_63_GEO-TB-16-F_1_Rg70to1050-CE102040-0-1-S1_Run230.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T22:27:22Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_63_GEO-TB-16-F_1_Rg70to1050-CE102040-0-1-S1_Run230.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-374kh928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run254.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run254.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T07:22:08Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run254.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-186rqh54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_24_GEO-SP-8-UF_1_Rg70to1050-CE102040-0-4-S1_Run92.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_24_GEO-SP-8-UF_1_Rg70to1050-CE102040-0-4-S1_Run92.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T19:14:19Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_24_GEO-SP-8-UF_1_Rg70to1050-CE102040-0-4-S1_Run92.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-zqhbrj43,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_17_GEO-SP-24-UF_1_Rg70to1050-CE102040-0-4-S1_Run71.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_17_GEO-SP-24-UF_1_Rg70to1050-CE102040-0-4-S1_Run71.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T11:26:29Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_17_GEO-SP-24-UF_1_Rg70to1050-CE102040-0-4-S1_Run71.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-ne7eez40,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_45_GEO-ME-40-F_1_Rg70to1050-CE102040-0-7-S1_Run163.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_45_GEO-ME-40-F_1_Rg70to1050-CE102040-0-7-S1_Run163.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T21:35:34Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_45_GEO-ME-40-F_1_Rg70to1050-CE102040-0-7-S1_Run163.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-mac4ny66,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_26_GEO-TB-12-UF_1_Rg70to1050-CE102040-0-1-S1_Run101.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_26_GEO-TB-12-UF_1_Rg70to1050-CE102040-0-1-S1_Run101.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T22:34:49Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_26_GEO-TB-12-UF_1_Rg70to1050-CE102040-0-1-S1_Run101.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-wnd5y780,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_33_GEO-TB-40-UF_1_Rg70to1050-CE102040-0-1-S1_Run127.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_33_GEO-TB-40-UF_1_Rg70to1050-CE102040-0-1-S1_Run127.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T08:13:40Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_33_GEO-TB-40-UF_1_Rg70to1050-CE102040-0-1-S1_Run127.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-wj0rgm84,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run177.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run177.corems,"JGI/LBNL Standard Metabolomics Method, positive @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T02:47:07Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_POS_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run177.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
