sample_id,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url,associated_studies
nmdc:bsm-11-kh61sg45,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_28_ME-20171019-metabo-28_1_Rg70to1050-CE102040-18p2-S1_Run108.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_28_ME-20171019-metabo-28_1_Rg70to1050-CE102040-18p2-S1_Run108.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-26T02:47:20Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_28_ME-20171019-metabo-28_1_Rg70to1050-CE102040-18p2-S1_Run108.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-d18yfj56,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_10_GEO-ME-44-UF_1_Rg70to1050-CE102040-0-7-S1_Run46.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_10_GEO-ME-44-UF_1_Rg70to1050-CE102040-0-7-S1_Run46.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T02:09:52Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_10_GEO-ME-44-UF_1_Rg70to1050-CE102040-0-7-S1_Run46.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-qct7w415,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run19.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run19.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T16:08:25Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_1_GEO-ME-0-UF_1_Rg70to1050-CE102040-0-7-S1_Run19.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4z1r3c62,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run25.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run25.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T18:22:07Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_3_GEO-ME-16-UF_1_Rg70to1050-CE102040-0-7-S1_Run25.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-a8yjz495,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run96.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run96.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-25T22:19:58Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_24_ME-20171004-metabo-24_1_Rg70to1050-CE102040-0p5-S1_Run96.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-n3a77650,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_72_GEO-TB-8-F_1_Rg70to1050-CE102040-0-1-S1_Run258.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_72_GEO-TB-8-F_1_Rg70to1050-CE102040-0-1-S1_Run258.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T08:51:11Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_72_GEO-TB-8-F_1_Rg70to1050-CE102040-0-1-S1_Run258.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-3jnvb928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run187.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run187.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T06:29:52Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_51_GEO-SP-16-F_1_Rg70to1050-CE102040-0-4-S1_Run187.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-tsd7z567,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run69.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run69.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T10:41:56Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_16_GEO-SP-20-UF_1_Rg70to1050-CE102040-0-4-S1_Run69.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-a8yjz495,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run152.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run152.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T17:30:37Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_41_GEO-ME-24-F_1_Rg70to1050-CE102040-0-7-S1_Run152.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-6zqebn50,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_55_GEO-SP-32-F_1_Rg70to1050-CE102040-0-4-S1_Run202.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_55_GEO-SP-32-F_1_Rg70to1050-CE102040-0-4-S1_Run202.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T12:04:03Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_55_GEO-SP-32-F_1_Rg70to1050-CE102040-0-4-S1_Run202.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-wj0rgm84,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_8_ME-20170811-metabo-8_1_Rg70to1050-CE102040-0p5-S1_Run37.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_8_ME-20170811-metabo-8_1_Rg70to1050-CE102040-0p5-S1_Run37.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-25T00:25:56Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_8_ME-20170811-metabo-8_1_Rg70to1050-CE102040-0p5-S1_Run37.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-0zddn388,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run37.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run37.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-20T22:49:23Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_7_GEO-ME-32-UF_1_Rg70to1050-CE102040-0-7-S1_Run37.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-wj0rgm84,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_12_GEO-ME-8-UF_1_Rg70to1050-CE102040-0-7-S1_Run52.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_12_GEO-ME-8-UF_1_Rg70to1050-CE102040-0-7-S1_Run52.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T04:23:29Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_12_GEO-ME-8-UF_1_Rg70to1050-CE102040-0-7-S1_Run52.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-3jnvb928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run61.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run61.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T07:44:02Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_15_GEO-SP-16-UF_1_Rg70to1050-CE102040-0-4-S1_Run61.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-f2pxs644,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run252.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run252.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T06:37:34Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_70_GEO-TB-44-F_1_Rg70to1050-CE102040-0-1-S1_Run252.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-4z1r3c62,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_39_GEO-ME-16-F_1_Rg70to1050-CE102040-0-7-S1_Run146.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_39_GEO-ME-16-F_1_Rg70to1050-CE102040-0-7-S1_Run146.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-22T15:16:55Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_39_GEO-ME-16-F_1_Rg70to1050-CE102040-0-7-S1_Run146.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-374kh928,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run255.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run255.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-24T07:44:24Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_71_GEO-TB-4-F_1_Rg70to1050-CE102040-0-1-S1_Run255.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-wj0rgm84,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run178.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run178.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-23T03:09:23Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_48_GEO-ME-8-F_1_Rg70to1050-CE102040-0-7-S1_Run178.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-6mmyx194,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_22_GEO-SP-44-UF_1_Rg70to1050-CE102040-0-4-S1_Run87.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_22_GEO-SP-44-UF_1_Rg70to1050-CE102040-0-4-S1_Run87.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T17:22:57Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_22_GEO-SP-44-UF_1_Rg70to1050-CE102040-0-4-S1_Run87.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-qbm7gk40,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_13_GEO-SP-0-UF_1_Rg70to1050-CE102040-0-4-S1_Run55.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_13_GEO-SP-0-UF_1_Rg70to1050-CE102040-0-4-S1_Run55.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-21T05:30:21Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_GEODES_All3_QE-HF_HILICZ-VF1_USHXG01161_NEG_MSMS_13_GEO-SP-0-UF_1_Rg70to1050-CE102040-0-4-S1_Run55.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
nmdc:bsm-11-yn5fsd54,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/raw/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run81.mzML,/Volumes/LaCie/nmdc_data/mcmahon_11_fkbnah04/processed_20260706/20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run81.corems,"JGI/LBNL Standard Metabolomics Method, negative @10,20,40CE",JGI/LBNL Metabolomics Standard LC Method - Polar HILIC-Z,Thermo Orbitrap Q-Exactive,NMDC,JGI,2018-09-25T16:45:47Z,Exactive Series slot #2405,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093272%2F%2Fraw%2F20180918_KBL_TM_HILICZ_Lakes_Geodes-Mendota%2Frawdata%2F20180918_KBL_TM_Lakes_Mendota_DepthDate_QE-139_HILICZ-VF1_USHXG01161_NEG_MSMS_20_ME-20171004-metabo-20_1_Rg70to1050-CE102040-10p8-S1_Run81.mzML&forceDownload=true,['nmdc:sty-11-fkbnah04']
