raw_data_file_short,file_path,is_calibration,calibration_file
60920_7_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_13_1_14191.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_13_1_14191.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_8_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_15_1_13993.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_15_1_13993.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_8_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_15_1_14066.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_15_1_14066.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_8_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_15_1_14150.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_15_1_14150.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_8_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_34_1_14021.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_34_1_14021.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_8_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_34_1_14096.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_34_1_14096.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_8_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_34_1_14158.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_34_1_14158.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_8_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_15_1_14038.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_15_1_14038.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_8_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_15_1_14107.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_15_1_14107.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_8_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_15_1_14185.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_15_1_14185.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_8_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_14_1_13996.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_14_1_13996.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_8_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_14_1_14059.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_14_1_14059.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_8_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_14_1_14134.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_14_1_14134.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_8_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_33_1_14011.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_33_1_14011.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_8_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_33_1_14100.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_33_1_14100.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_8_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_33_1_14160.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_33_1_14160.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_8_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_14_1_14034.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_14_1_14034.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_8_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_14_1_14127.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_14_1_14127.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_8_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_14_1_14197.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_8_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_14_1_14197.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_9_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_17_1_14004.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_17_1_14004.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_9_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_17_1_14077.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_17_1_14077.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_9_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_17_1_14145.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_17_1_14145.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_9_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_36_1_14015.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_36_1_14015.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_9_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_36_1_14093.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_36_1_14093.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_9_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_36_1_14169.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_36_1_14169.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_9_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_17_1_14055.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_17_1_14055.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_9_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_17_1_14113.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_17_1_14113.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_9_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_17_1_14200.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_17_1_14200.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_9_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_16_1_13997.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_16_1_13997.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_9_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_16_1_14061.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_16_1_14061.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_9_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_16_1_14152.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_16_1_14152.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_9_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_35_1_14013.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_35_1_14013.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_9_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_35_1_14088.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_35_1_14088.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_9_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_35_1_14161.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_35_1_14161.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_9_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_16_1_14036.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_16_1_14036.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_9_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_16_1_14117.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_16_1_14117.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_9_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_16_1_14194.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_9_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_16_1_14194.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60923_1_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14447.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14447.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14440.d
60923_1_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14513.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14513.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14508.d
60923_1_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14628.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14628.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14621.d
60923_1_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14455.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14455.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14440.d
60923_1_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14561.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14561.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14552.d
60923_1_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_30_1_14641.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_30_1_14641.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14621.d
60923_1_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14486.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_10_1_14486.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14484.d
60923_1_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14568.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_10_1_14568.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14552.d
60923_1_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14672.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_10_1_14672.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14665.d
60923_1_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14431.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14431.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_04Jan24_300SA_p01_54_1_14418.d
60923_1_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14536.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14536.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_54_1_14531.d
60923_1_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14624.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14624.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14621.d
60923_1_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14470.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14470.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14462.d
60923_1_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14542.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14542.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_54_1_14531.d
60923_1_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14650.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14650.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14643.d
60923_1_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14503.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_9_1_14503.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14484.d
60923_1_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14594.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_9_1_14594.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14575.d
60923_1_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14670.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_1_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_9_1_14670.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14665.d
60923_10_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_20_1_14428.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_20_1_14428.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_04Jan24_300SA_p01_54_1_14418.d
60923_10_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_20_1_14534.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_20_1_14534.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_54_1_14531.d
60923_10_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_20_1_14606.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_20_1_14606.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14598.d
60923_10_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_48_1_14468.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_48_1_14468.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14462.d
60923_10_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_48_1_14557.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_48_1_14557.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14552.d
60923_10_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_48_1_14649.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_48_1_14649.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14643.d
60923_10_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_28_1_14481.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_28_1_14481.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14462.d
60923_10_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_28_1_14585.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_28_1_14585.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14575.d
60923_10_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_28_1_14683.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_28_1_14683.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_04Jan24_300SA_p01_52_1_14665.d
60923_10_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_19_1_14443.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_19_1_14443.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14440.d
60923_10_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_19_1_14522.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_19_1_14522.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14508.d
60923_10_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_19_1_14611.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_19_1_14611.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_04Jan24_300SA_p01_52_1_14598.d
60923_10_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_47_1_14465.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_10_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_47_1_14465.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_04Jan24_300SA_p01_54_1_14462.d
