nmdc_id,raw_file_name
nmdc:omprc-11-c3312e76,1000s_SRR1_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_82_1_6995.zip
nmdc:omprc-11-c5wavs21,1000s_KONZ_FTMS_SPE_BTM_3_25Oct22_Mag_300SA_p025_46_1_6959.zip
nmdc:omprc-11-c6crwd12,1000S_WSU3_RR_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_1_1_3589.zip
nmdc:omprc-11-c9fsbt96,1000s_UKFS_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_59_1_6972.zip
nmdc:omprc-11-ccz1yv57,1000s_JERC_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_125_1_7138.zip
nmdc:omprc-11-cdkx3t69,1000S_PETF_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_3_1_3360.zip
nmdc:omprc-11-cfj6bt27,1000S_NWBC_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_113_1_3470.zip
nmdc:omprc-11-cmyjeq11,1000s_WY03_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_167_1_7180.zip
nmdc:omprc-11-cta0fy70,1000s_CPER_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_139_1_7089.zip
nmdc:omprc-11-ctnzw304,1000S_NWBC_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3521.zip
nmdc:omprc-11-cv808221,1000S_WSU2_RR_FTMS_SPE_TOP_1_run2_Fir_27Apr22_300SA_p01_1_1_3606.zip
nmdc:omprc-11-cz1yrq96,1000S_NWBB_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_5_1_3362.zip
nmdc:omprc-11-czcb7231,1000s_ORNL_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_134_1_7047.zip
nmdc:omprc-11-czq0dz95,1000s_SRR1_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_128_1_7243.zip
nmdc:omprc-11-ddbjtn08,1000s_WY03_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_200_1_7213.zip
nmdc:omprc-11-dnd0he87,1000s_JORN_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_128_1_7041.zip
nmdc:omprc-11-dndk4m82,1000S_CFS1_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_19_1_3376.zip
nmdc:omprc-11-dqc4e358,1000s_UT32_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_176_1_7189.zip
nmdc:omprc-11-dxbhak66,1000S_OKPF_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_75_1_3432.zip
nmdc:omprc-11-dzxz7437,1000S_NWBB_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_1_1_3331.zip
nmdc:omprc-11-e0313g40,1000s_SRER_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_116_1_7029.zip
nmdc:omprc-11-e09a4t41,1000s_LENO_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_163_1_7113.zip
nmdc:omprc-11-e0gytr20,1000s_RMNP_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_131_1_7144.zip
nmdc:omprc-11-e1zpp915,1000S_OCTB_FTMS_SPE_BTM_2_run1_Fir_25Apr22_300SA_p01_3_1_3543.zip
nmdc:omprc-11-e2m96w78,1000S_NWBA_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_48_1_3405.zip
nmdc:omprc-11-e2q3rh02,1000s_UT19_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_96_1_7009.zip
nmdc:omprc-11-e2q96c94,1000s_UT32_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_78_1_6991.zip
nmdc:omprc-11-e38jza70,1000S_PPRH_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_7_1_3364.zip
nmdc:omprc-11-e3enqn61,1000S_PRS1_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_86_1_3443.zip
nmdc:omprc-11-e46ag964,1000s_ONAQ_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_53_1_6966.zip
nmdc:omprc-11-e5d01n53,1000S_NWBB_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3345.zip
nmdc:omprc-11-e5kxcj64,1000s_BLAN_FTMS_SPE_TOP_2_29Oct22_Mag_300SA_p025_141_1_7091.zip
nmdc:omprc-11-e7x1j702,1000s_ISCC_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_161_1_7111.zip
nmdc:omprc-11-e87vcj74,1000S_PRS1_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_136_1_3493.zip
nmdc:omprc-11-ek2q5786,1000s_KONZ_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_43_1_6956.zip
nmdc:omprc-11-ekc4ks75,1000S_WLLO_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_39_1_3396.zip
nmdc:omprc-11-epgqcw53,1000s_ISNC_FTMS_SPE_BTM_3_01Nov22_Mag_300SA_p025_216_1_7229.zip
nmdc:omprc-11-eraydn36,1000S_CFS2_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_110_1_3467.zip
nmdc:omprc-11-erw3zh77,1000S_FTA3_RR_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_73_1_3430.zip
nmdc:omprc-11-esmdha51,1000S_PHTU_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_54_1_3411.zip
nmdc:omprc-11-ettqgd85,1000S_NWBB_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_25_1_3382.zip
nmdc:omprc-11-f28j2s20,1000S_PRS1_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_1_1_3355.zip
nmdc:omprc-11-f3va7y83,1000S_OCTB_FTMS_SPE_TOP_2_run1_Fir_26Apr22_300SA_p01_1_1_3576.zip
nmdc:omprc-11-faewb992,1000s_MOAB_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_44_1_6957.zip
nmdc:omprc-11-fd6zf994,1000s_OKPF_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_124_1_7137.zip
nmdc:omprc-11-fdhg6323,1000S_WSU3_RR_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3538.zip
nmdc:omprc-11-fkxjm747,1000S_OKPF_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_6_1_3363.zip
nmdc:omprc-11-fqey9w57,1000s_ISCC_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_130_1_7080.zip
nmdc:omprc-11-frfc8j31,1000S_PHTU_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_70_1_3427.zip
nmdc:omprc-11-fsvevz26,1000s_CLBJ_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_84_1_6997.zip
nmdc:omprc-11-ft00aw34,1000S_OCTU_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_82_1_3439.zip
nmdc:omprc-11-ft1abv24,1000S_PPRH_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_106_1_3463.zip
nmdc:omprc-11-fye0hy40,1000S_CFS1_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3522.zip
nmdc:omprc-11-g1c7dq22,1000s_WY15_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_150_1_7163.zip
nmdc:omprc-11-g2q56790,1000s_UKFS_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_170_1_7183.zip
nmdc:omprc-11-gawx4421,1000s_ANZA_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_77_1_6990.zip
nmdc:omprc-11-gctdd065,1000s_WY09_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_141_1_7154.zip
nmdc:omprc-11-gf8dkd73,1000s_ISCC_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_174_1_7124.zip
nmdc:omprc-11-ggekdc83,1000s_MLBS_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_42_1_6955.zip
nmdc:omprc-11-ggqjyf60,1000S_PRS2_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_20_1_3377.zip
nmdc:omprc-11-gmhk2780,1000S_OCTU_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_2_1_3593.zip
nmdc:omprc-11-gsxfcy63,1000S_WSU1_RR_FTMS_SPE_BTM_1_run1_Fir_26Apr22_300SA_p01_1_1_3570.zip
nmdc:omprc-11-gyrj5f31,1000s_UT19_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_87_1_7000.zip
nmdc:omprc-11-h1pdj543,1000S_FTA5_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_71_1_3428.zip
nmdc:omprc-11-h2kmjq33,1000s_KONZ_FTMS_SPE_BTM_1_rr_28Oct22_Mag_300SA_p025_124_1_7037.zip
nmdc:omprc-11-h2y0vc29,1000S_CFS2_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_12_1_3369.zip
nmdc:omprc-11-h5hfr853,1000S_CFS2_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_96_1_3453.zip
nmdc:omprc-11-h88v3c58,1000S_PHTU_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_100_1_3457.zip
nmdc:omprc-11-ha518718,1000s_UKFS_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_123_1_7036.zip
nmdc:omprc-11-ha7crp61,1000s_UT23_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_144_1_7157.zip
nmdc:omprc-11-ha7zw254,1000S_OCTU_FTMS_SPE_TOP_3_run2_Fir_27Apr22_300SA_p01_1_1_3604.zip
nmdc:omprc-11-hj229e15,1000S_OCTU_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3338.zip
nmdc:omprc-11-hj4g4220,1000s_WY15_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_212_1_7225.zip
nmdc:omprc-11-hkrj0857,1000s_MLBS_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_201_1_7214.zip
nmdc:omprc-11-hsjz8r98,1000S_PRS1_FTMS_SPE_TOP_3_run2_Fir_22Apr22_300SA_p01_65_1_3422.zip
nmdc:omprc-11-hv9nrv39,1000s_KONZ_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_63_1_6976.zip
nmdc:omprc-11-hvj8e277,1000S_WLLO_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3607.zip
nmdc:omprc-11-hxgdec63,1000S_PETF_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_49_1_3406.zip
nmdc:omprc-11-hztgb211,1000S_NWBA_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_1_1_3341.zip
nmdc:omprc-11-j0t09q95,1000S_WSU3_RR_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3540.zip
nmdc:omprc-11-j6wmgz39,1000S_NWBC_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_36_1_3393.zip
nmdc:omprc-11-j79za889,1000S_NWBB_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_88_1_3445.zip
nmdc:omprc-11-j85b9d72,1000s_GRSM_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_151_1_7064.zip
nmdc:omprc-11-j94jfy82,1000s_OSBS_FTMS_SPE_BTM_2_02Nov22_Mag_300SA_p025_129_1_7244.zip
nmdc:omprc-11-j9nfjp58,1000S_OKPF_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_30_1_3387.zip
nmdc:omprc-11-japzbm23,1000s_SCBI_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_145_1_7158.zip
nmdc:omprc-11-jct9d434,1000s_ORNL_FTMS_SPE_BTM_1_31Oct22_Mag_300SA_p025_161_1_7174.zip
nmdc:omprc-11-jctvft61,1000S_FTA3_RR_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_60_1_3417.zip
nmdc:omprc-11-je771a42,1000s_KONA_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_137_1_7087.zip
nmdc:omprc-11-jecyp905,1000S_NWBA_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_4_1_3361.zip
nmdc:omprc-11-jrakts97,1000S_FTA5_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_41_1_3398.zip
nmdc:omprc-11-js7v2224,1000s_WY09_FTMS_SPE_TOP_1_25Oct22_Mag_300SA_p025_99_1_7012.zip
nmdc:omprc-11-js906w67,1000S_OCTU_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_10_1_3367.zip
nmdc:omprc-11-jtc5w380,1000s_MOAB_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_133_1_7146.zip
nmdc:omprc-11-jyvhcr56,1000s_TALL_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_142_1_7055.zip
nmdc:omprc-11-k05vmv24,1000S_PPRH_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_3_1_3594.zip
nmdc:omprc-11-k0kv8558,1000S_FTA3_RR_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_135_1_3492.zip
nmdc:omprc-11-k2tw8w72,1000s_JORN_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_136_1_7149.zip
nmdc:omprc-11-k5dmp419,1000s_ISNC_FTMS_SPE_BTM_1_01Nov22_Mag_300SA_p025_187_1_7200.zip
nmdc:omprc-11-k69nq897,1000S_NWBC_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_125_1_3482.zip
nmdc:omprc-11-ka202627,1000S_OCTB_FTMS_SPE_BTM_1_run1_Fir_25Apr22_300SA_p01_2_1_3542.zip
nmdc:omprc-11-kaet7g27,1000S_OKPF_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_59_1_3416.zip
nmdc:omprc-11-kfg6e721,1000S_WSU2_RR_FTMS_SPE_TOP_2_run1_Fir_26Apr22_300SA_p01_1_1_3567.zip
nmdc:omprc-11-kg5dbm76,1000S_OCTU_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_116_1_3473.zip
nmdc:omprc-11-kjr35x34,1000S_NWBB_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3528.zip
nmdc:omprc-11-kkstxp75,1000S_PRS2_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_43_1_3400.zip
nmdc:omprc-11-kmhcjc69,1000S_PRS1_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_130_1_3487.zip
nmdc:omprc-11-kmn4ya47,1000s_UT19_FTMS_SPE_TOP_2_31Oct22_Mag_300SA_p025_163_1_7176.zip
nmdc:omprc-11-kngy9p49,1000s_BLAN_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_170_1_7120.zip
nmdc:omprc-11-ks7pp575,1000S_CFS1_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_29_1_3386.zip
nmdc:omprc-11-kt1mv271,1000s_ORNL_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_209_1_7222.zip
nmdc:omprc-11-kv0d2t66,1000S_WSU2_RR_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3537.zip
nmdc:omprc-11-kvkyby81,1000S_WLLO_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_131_1_3488.zip
nmdc:omprc-11-kvw6k964,1000S_WLUP_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3602.zip
nmdc:omprc-11-kym0vn37,1000S_CFS2_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_107_1_3464.zip
nmdc:omprc-11-m1kfzp22,1000s_MOAB_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_126_1_7039.zip
nmdc:omprc-11-m7ec3071,1000S_PPRH_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3524.zip
nmdc:omprc-11-m9611607,1000s_WY09_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_51_1_6964.zip
nmdc:omprc-11-mam5kd94,1000S_PRS2_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_72_1_3429.zip
nmdc:omprc-11-matqj547,1000S_PRS2_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_142_1_3499.zip
nmdc:omprc-11-maym9z80,1000S_NWBC_FTMS_SPE_BTM_2_run2_Fir_22Apr22_300SA_p01_134_1_3491.zip
nmdc:omprc-11-mc4kn362,1000s_CLBJ_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_95_1_7008.zip
nmdc:omprc-11-mc5ma631,1000s_JERC_FTMS_SPE_BTM_2_02Nov22_Mag_300SA_p025_131_1_7246.zip
nmdc:omprc-11-mcataq54,1000S_WLUP_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_21_1_3378.zip
nmdc:omprc-11-mdwdhh35,1000s_KONA_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_50_1_6963.zip
nmdc:omprc-11-mgj0xx68,1000s_BLAN_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_173_1_7123.zip
nmdc:omprc-11-mn7szy86,1000s_OKPF_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_117_1_7030.zip
nmdc:omprc-11-mpat7g86,1000s_UT23_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_203_1_7216.zip
nmdc:omprc-11-mq4qb767,1000S_FTA5_FTMS_SPE_BTM_3_run2_Fir_27Apr22_300SA_p01_1_1_3612.zip
nmdc:omprc-11-mqc8ma19,1000S_FTA5_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3533.zip
nmdc:omprc-11-mssvxf26,1000s_UT23_FTMS_SPE_BTM_1_25Oct22_Mag_300SA_p025_39_1_6952.zip
nmdc:omprc-11-n2czh681,1000s_DSNY_FTMS_SPE_TOP_3_29Oct22_Mag_300SA_p025_179_1_7129.zip
nmdc:omprc-11-n66rjy69,1000s_WY09_FTMS_SPE_TOP_3_02Nov22_Mag_300SA_p025_136_1_7251.zip
nmdc:omprc-11-n8pmp281,1000s_DCFS_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_127_1_7077.zip
nmdc:omprc-11-n9rm5a33,1000S_FTA3_RR_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3518.zip
nmdc:omprc-11-ngph5y31,1000S_PRS1_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_51_1_3408.zip
nmdc:omprc-11-npc3pr37,1000s_UKFS_FTMS_SPE_TOP_1b_25Oct22_Mag_300SA_p025_73_1_6986.zip
nmdc:omprc-11-nr73r290,1000s_SOAP_FTMS_SPE_BTM_1_02Nov22_Mag_300SA_p025_125_1_7240.zip
nmdc:omprc-11-ntncg708,1000s_KONZ_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_207_1_7220.zip
nmdc:omprc-11-p46wyt69,1000s_SCBI_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_100_1_7013.zip
nmdc:omprc-11-p6785b49,1000s_LENO_FTMS_SPE_BTM_3_29Oct22_Mag_300SA_p025_134_1_7084.zip
nmdc:omprc-11-p6pmp808,1000s_CLBJ_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_60_1_6973.zip
nmdc:omprc-11-p7x0vq76,1000S_PETF_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_53_1_3410.zip
nmdc:omprc-11-pbtx5817,1000s_GRSM_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_83_1_6996.zip
nmdc:omprc-11-pdxch217,1000s_UT19_FTMS_SPE_BTM_3_rr_28Oct22_Mag_300SA_p025_138_1_7051.zip
nmdc:omprc-11-pk0qzz77,1000S_PHTU_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_120_1_3477.zip
nmdc:omprc-11-pm6yn302,1000S_NWBA_FTMS_SPE_TOP_3_run1_Fir_22Apr22_300SA_p01_38_1_3395.zip
nmdc:omprc-11-pmqwdz85,1000S_WLLO_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3526.zip
nmdc:omprc-11-pp2j2423,1000S_PHTU_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_17_1_3374.zip
nmdc:omprc-11-prqxst72,1000s_WY03_FTMS_SPE_BTM_3_31Oct22_Mag_300SA_p025_165_1_7178.zip
nmdc:omprc-11-psy7m674,1000S_PETF_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_139_1_3496.zip
nmdc:omprc-11-pvwwvy52,1000S_PHTU_FTMS_SPE_BTM_3_run2_Fir_22Apr22_300SA_p01_83_1_3440.zip
nmdc:omprc-11-pwd97x54,1000s_UT23_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_81_1_6994.zip
nmdc:omprc-11-pxsgz922,1000s_GRSM_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_111_1_7024.zip
nmdc:omprc-11-q08z5t35,1000s_SERC_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_48_1_6961.zip
nmdc:omprc-11-q1hc7b39,1000s_WY03_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_135_1_7250.zip
nmdc:omprc-11-q573kd18,1000S_OCTB_FTMS_SPE_TOP_2_run2_Fir_26Apr22_300SA_p01_1_1_3583.zip
nmdc:omprc-11-q5zsgt36,1000s_UT32_FTMS_SPE_TOP_3_rr_28Oct22_Mag_300SA_p025_141_1_7054.zip
nmdc:omprc-11-q76jn352,1000s_DSNY_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_150_1_7100.zip
nmdc:omprc-11-q8m48k87,1000s_MLBS_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_194_1_7207.zip
nmdc:omprc-11-q9hb9383,1000S_PRS2_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_33_1_3390.zip
nmdc:omprc-11-qcfmqm75,1000S_PRS2_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_145_1_3502.zip
nmdc:omprc-11-qgtpq236,1000s_ISCC_FTMS_SPE_BTM_2_29Oct22_Mag_300SA_p025_156_1_7106.zip
nmdc:omprc-11-qj1h4h75,1000s_UT19_FTMS_SPE_BTM_2_rr_28Oct22_Mag_300SA_p025_130_1_7043.zip
nmdc:omprc-11-qkhc2r59,1000S_OCTB_FTMS_SPE_BTM_2_run2_Fir_28Apr22_300SA_p01_1_1_3634.zip
nmdc:omprc-11-qmgxn913,1000s_ONAQ_FTMS_SPE_TOP_2_02Nov22_Mag_300SA_p025_130_1_7245.zip
nmdc:omprc-11-qn9pxv26,1000S_CFS2_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_45_1_3402.zip
nmdc:omprc-11-qpayx108,1000S_CFS1_FTMS_SPE_TOP_2_run2_Fir_22Apr22_300SA_p01_104_1_3461.zip
nmdc:omprc-11-qr3g2480,1000S_CFS1_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_13_1_3370.zip
nmdc:omprc-11-qycxw718,1000s_DSNY_FTMS_SPE_BTM_1_29Oct22_Mag_300SA_p025_143_1_7093.zip
nmdc:omprc-11-r1bqm313,1000s_GRSM_FTMS_SPE_TOP_1_29Oct22_Mag_300SA_p025_146_1_7096.zip
nmdc:omprc-11-r6c3vj75,1000s_SERC_FTMS_SPE_BTM_2_25Oct22_Mag_300SA_p025_56_1_6969.zip
nmdc:omprc-11-rche9s65,1000s_UT12_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_93_1_7006.zip
nmdc:omprc-11-reta1b33,1000S_FTA3_RR_FTMS_SPE_BTM_3_run1_Fir_25Apr22_300SA_p01_1_1_3535.zip
nmdc:omprc-11-rfdv4p21,1000s_WY01_FTMS_SPE_BTM_2_01Nov22_Mag_300SA_p025_183_1_7196.zip
nmdc:omprc-11-rk3cef27,1000s_KONA_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_196_1_7209.zip
nmdc:omprc-11-rps8tj66,1000s_RMNP_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_208_1_7221.zip
nmdc:omprc-11-rsyfym19,1000s_JERC_FTMS_SPE_TOP_1_01Nov22_Mag_300SA_p025_185_1_7198.zip
nmdc:omprc-11-rv6bde15,1000S_PETF_FTMS_SPE_BTM_1_run2_Fir_22Apr22_300SA_p01_81_1_3438.zip
nmdc:omprc-11-rwg2s206,1000S_WSU1_RR_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3517.zip
nmdc:omprc-11-rxnmq741,1000s_NOGP_FTMS_SPE_BTM_2_31Oct22_Mag_300SA_p025_172_1_7185.zip
nmdc:omprc-11-s2590964,1000S_WLUP_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_115_1_3472.zip
nmdc:omprc-11-s5y5w317,1000S_WSU1_RR_FTMS_SPE_TOP_1_run2_Fir_26Apr22_300SA_p01_1_1_3585.zip
nmdc:omprc-11-s85y9858,1000S_WLLO_FTMS_SPE_BTM_2_run1_Fir_22Apr22_300SA_p01_55_1_3412.zip
nmdc:omprc-11-s981j471,1000S_OCTB_FTMS_SPE_TOP_1_run2_Fir_28Apr22_300SA_p01_1_1_3633.zip
nmdc:omprc-11-scmha405,1000S_FTA5_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_46_1_3403.zip
nmdc:omprc-11-sd4eyz33,1000S_CFS2_FTMS_SPE_TOP_1_run2_Fir_22Apr22_300SA_p01_98_1_3455.zip
nmdc:omprc-11-sfbtr167,1000S_NWBA_FTMS_SPE_BTM_1_run1_Fir_22Apr22_300SA_p01_35_1_3392.zip
nmdc:omprc-11-sg294748,1000s_TALL_FTMS_SPE_TOP_3_01Nov22_Mag_300SA_p025_220_1_7233.zip
nmdc:omprc-11-sj4jx066,1000s_ONAQ_FTMS_SPE_TOP_3_31Oct22_Mag_300SA_p025_123_1_7136.zip
nmdc:omprc-11-sjwjem26,1000s_OSBS_FTMS_SPE_TOP_2_25Oct22_Mag_300SA_p025_65_1_6978.zip
nmdc:omprc-11-sk412b26,1000S_PRS1_FTMS_SPE_BTM_3_run1_Fir_22Apr22_300SA_p01_18_1_3375.zip
nmdc:omprc-11-srmdkj16,1000S_PPRH_FTMS_SPE_TOP_2_run1_Fir_22Apr22_300SA_p01_1_1_3353.zip
nmdc:omprc-11-st144936,1000S_OCTU_FTMS_SPE_TOP_3_run1_Fir_25Apr22_300SA_p01_1_1_3532.zip
nmdc:omprc-11-sxze4w22,1000s_WY15_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_106_1_7019.zip
nmdc:omprc-11-t10vcz49,1000S_WSU1_RR_FTMS_SPE_BTM_3_run2_Fir_26Apr22_300SA_p01_1_1_3582.zip
nmdc:omprc-11-t28a6p37,1000s_UT19_FTMS_SPE_TOP_3_25Oct22_Mag_300SA_p025_79_1_6992.zip
nmdc:omprc-11-t94qed49,1000S_NWBA_FTMS_SPE_TOP_1_run1_Fir_22Apr22_300SA_p01_58_1_3415.zip
