raw_file_path,biosample_id,biosample_name,match_confidence
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_1_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_43_1_22384.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_1_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_43_1_22478.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_1_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_43_1_22509.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_44_1_22401.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_44_1_22431.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_44_1_22528.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_45_1_22380.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_45_1_22462.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_BTM_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_45_1_22499.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_31_1_17166.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_31_1_17216.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_1_WEOM_r3_Mag_10Mar24_300SA_p01_31_1_17245.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_32_1_17114.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_32_1_17200.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_32_1_17246.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_33_1_17177.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_T_3_WEOM_r3_Mag_10Mar24_300SA_p01_33_1_17274.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_1_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_40_1_22413.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_1_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_40_1_22449.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_1_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_40_1_22493.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_41_1_22382.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_41_1_22479.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_41_1_22521.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_42_1_22403.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_42_1_22454.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_TOP_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_42_1_22496.d,nmdc:bsm-11-6nsqhw29,60886_6_TOP,high
