biosample_id,raw_data_identifier,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-qy2fef59,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_20LM_BESC-258-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run40.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r3tm7493,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run140.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r3tm7493,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_11LM_BESC-133-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run139.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r3tm7493,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_11LM_BESC-133-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run138.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r3tm7493,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_11LM_BESC-133-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run137.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r4kwpw90,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_5LM_BESC-13-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run152.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r4kwpw90,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_5LM_BESC-13-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run151.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r4kwpw90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_5LM_BESC-13-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run150.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-r4kwpw90,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_5LM_BESC-13-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run149.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s6r1q327,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100LM_GW-9591-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run172.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s6r1q327,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_100LM_GW-9591-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run171.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s6r1q327,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100LM_GW-9591-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run169.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s6r1q327,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100LM_GW-9591-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run168.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s70cv630,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_17LM_BESC-234-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run72.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s70cv630,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_17LM_BESC-234-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run71.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s70cv630,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_17LM_BESC-234-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run71.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-s70cv630,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_17LM_BESC-234-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run70.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sdjt4464,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run285.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sdjt4464,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run284.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sdjt4464,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run281.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sdjt4464,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run280.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-shjn2p67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run98.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-shjn2p67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run97.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-shjn2p67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_33LM_BESC-351-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run96.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-shjn2p67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run95.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sv771k17,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run149.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sv771k17,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run148.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sv771k17,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run147.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-sv771k17,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run146.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-syb42s66,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_55LM_BESC-833-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run110.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-syb42s66,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_55LM_BESC-833-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run109.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-syb42s66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_55LM_BESC-833-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run108.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-syb42s66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_55LM_BESC-833-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run107.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-te5fxe60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_58LM_BESC-833-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run166.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-te5fxe60,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_58LM_BESC-833-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run165.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-te5fxe60,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_58LM_BESC-833-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run163.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-te5fxe60,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_58LM_BESC-833-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run162.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-th3sr643,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run193.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-th3sr643,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run192.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-th3sr643,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_23LM_BESC-285-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run190.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-th3sr643,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run189.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-tpatza67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101LM_GW-9591-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run303.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-tpatza67,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_101LM_GW-9591-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run302.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-tpatza67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101LM_GW-9591-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run299.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-tpatza67,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101LM_GW-9591-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run298.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trbf6m66,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run116.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trbf6m66,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run115.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trbf6m66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_37LM_BESC-351-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run114.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trbf6m66,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run113.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trpbtt49,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run128.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trpbtt49,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run127.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trpbtt49,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_29LM_BESC-331-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run126.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-trpbtt49,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run125.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-v9k6q078,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_68LM_BESC-847-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run255.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-v9k6q078,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_68LM_BESC-847-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run254.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-v9k6q078,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_68LM_BESC-847-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run251.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-v9k6q078,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_68LM_BESC-847-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run250.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vme3w877,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_6LM_BESC-13-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run232.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vme3w877,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_6LM_BESC-13-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run231.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vme3w877,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_6LM_BESC-13-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run229.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vme3w877,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6LM_BESC-13-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run228.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vpe6j733,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_94LM_GW-7986-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run205.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vpe6j733,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_94LM_GW-7986-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run204.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vpe6j733,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_94LM_GW-7986-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run202.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-vpe6j733,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_94LM_GW-7986-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run201.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wnrp0p76,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21LM_BESC-258-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run211.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wnrp0p76,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21LM_BESC-258-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run210.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wnrp0p76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_21LM_BESC-258-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run208.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wnrp0p76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_21LM_BESC-258-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run207.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wqy7mc31,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_69LM_BESC-847-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run33.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wqy7mc31,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_69LM_BESC-847-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run32.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wqy7mc31,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_69LM_BESC-847-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run32.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wqy7mc31,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_69LM_BESC-847-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run31.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wr7h1t97,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_52LM_BESC-56-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run57.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wr7h1t97,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_52LM_BESC-56-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run56.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wr7h1t97,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_52LM_BESC-56-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run56.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-wr7h1t97,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_52LM_BESC-56-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run55.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yd4dqe75,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run297.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yd4dqe75,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run296.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yd4dqe75,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_32LM_BESC-331-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run293.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yd4dqe75,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run292.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yfc2at70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_63LM_BESC-845-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run95.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yfc2at70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_63LM_BESC-845-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run94.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yfc2at70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_63LM_BESC-845-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run93.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-yfc2at70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_63LM_BESC-845-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run92.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z4hspp43,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_45LM_BESC-388-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run291.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z4hspp43,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run290.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z4hspp43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run287.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z4hspp43,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45LM_BESC-388-Clat-LM_3_Rg70to1050-CE205060-leaf-S1_Run286.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z75j2v52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run81.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z75j2v52,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run80.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z75j2v52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_24LM_BESC-307-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run80.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-z75j2v52,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run79.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zf5qxz83,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run48.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zf5qxz83,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run47.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zf5qxz83,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22LM_BESC-285-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run47.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zf5qxz83,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg70to1050-CE102040-leaf-S1_Run46.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zsdrmw76,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run267.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zsdrmw76,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run266.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zsdrmw76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run263.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-zsdrmw76,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run262.mzML,ProcessedSample3_leaf,leaf
nmdc:bsm-11-011z7z70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run602.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-011z7z70,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run601.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-011z7z70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run594.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-011z7z70,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run593.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-05dve909,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run504.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-05dve909,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run503.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-05dve909,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run497.mzML,ProcessedSample3_soil,soil
nmdc:bsm-11-05dve909,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_47RZM_BESC-388-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run496.mzML,ProcessedSample3_soil,soil
