ftp_location,raw_data_file_short
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RM_BESC-258-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run867.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RM_BESC-258-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run867.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run524.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run524.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run47.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22LM_BESC-285-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run47.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RM_BESC-285-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run772.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RM_BESC-285-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run772.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run447.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run447.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run192.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23LM_BESC-285-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run192.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RM_BESC-285-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run900.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RM_BESC-285-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run900.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run464.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_23RZM_BESC-285-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run464.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run80.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24LM_BESC-307-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run80.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RM_BESC-307-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run737.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RM_BESC-307-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run737.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run382.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_24RZM_BESC-307-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run382.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RM_BESC-307-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run864.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RM_BESC-307-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run864.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run553.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_25RZM_BESC-307-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run553.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26LM_BESC-307-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run83.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26LM_BESC-307-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run83.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RM_BESC-307-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run746.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RM_BESC-307-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run746.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run399.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run399.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27LM_BESC-307-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run157.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27LM_BESC-307-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run157.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RM_BESC-307-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run876.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RM_BESC-307-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run876.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run544.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_27RZM_BESC-307-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run544.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28LM_BESC-307-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run272.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28LM_BESC-307-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run272.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RM_BESC-307-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1024.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RM_BESC-307-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1024.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run604.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_28RZM_BESC-307-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run604.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run127.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29LM_BESC-331-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run127.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RM_BESC-331-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run917.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RM_BESC-331-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run917.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run547.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_29RZM_BESC-331-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run547.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2LM_BESC-13-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run198.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2LM_BESC-13-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run198.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RM_BESC-13-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run852.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RM_BESC-13-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run852.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run497.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run497.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30LM_BESC-331-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run68.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30LM_BESC-331-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run68.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RM_BESC-331-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run725.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RM_BESC-331-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run725.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run376.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_30RZM_BESC-331-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run376.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31LM_BESC-331-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run180.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31LM_BESC-331-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run180.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RM_BESC-331-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run891.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RM_BESC-331-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run891.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run500.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_31RZM_BESC-331-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run500.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run296.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32LM_BESC-331-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run296.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RM_BESC-331-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1012.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RM_BESC-331-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1012.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run612.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run612.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run97.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33LM_BESC-351-Clat-LM_1_Rg80to1200-CE102040-leaf-S1_Run97.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RM_BESC-351-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run766.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RM_BESC-351-Clat-RM_1_Rg80to1200-CE102040-root-S1_Run766.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run405.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run405.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34LM_BESC-351-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run189.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34LM_BESC-351-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run189.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RM_BESC-351-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run873.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RM_BESC-351-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run873.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run577.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_34RZM_BESC-351-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run577.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35LM_BESC-351-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run245.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35LM_BESC-351-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run245.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RM_BESC-351-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run982.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RM_BESC-351-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run982.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run663.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_35RZM_BESC-351-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run663.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36LM_BESC-351-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run23.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36LM_BESC-351-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run23.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RM_BESC-351-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run713.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RM_BESC-351-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run713.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run387.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_36RZM_BESC-351-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run387.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run115.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37LM_BESC-351-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run115.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RM_BESC-351-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run923.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RM_BESC-351-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run923.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run571.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_37RZM_BESC-351-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run571.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run266.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38LM_BESC-351-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run266.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1047.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RM_BESC-351-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1047.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run657.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run657.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run133.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39LM_BESC-360-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run133.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run829.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RM_BESC-360-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run829.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run456.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_39RZM_BESC-360-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run456.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run225.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3LM_BESC-13-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run225.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1033.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RM_BESC-13-Clat-RM_3_Rg80to1200-CE205060-root-S1_Run1033.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run583.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_3RZM_BESC-13-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run583.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run281.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_40LM_BESC-360-Clat-LM_3_Rg80to1200-CE205060-leaf-S1_Run281.mzML
ftp://massive-ftp.ucsd.edu/v05/MSV000090886/raw/mzml_files/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run207.mzML,20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_41LM_BESC-360-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run207.mzML
